wallet,name,category,smart_score,roi_pct,win_rate,n_wins_20d,micro_trades_20d,recent_trades_7d,avg_trade_usd,timing_bonus,zombie_ratio,pnl_30d,open_positions,conviction_plays,scan_date
0xd6bee3372a632e19d8c7dfc5985b720c286fa543,0xd6bee337,CULTURE,123.11,198.6,60.0,18,70,63,74.15,0.0,0.3,932.23,2,"['Will Beauty And A Beat – Justin Bieber & Nicki Minaj be the  → No @ 0.981', 'Will India’s 2026 Annual Inflation be between 3.00% and 3.74 → No @ 0.983']",2026-08-12
0x22a4827ca94ba6e9f77f5dd9f49e6512b8e163eb,0x22a4827c,CRYPTO,36.47,17.5,60.0,9,134,134,12.01,0.11,0.2,4060.13,0,[],2026-08-12
